"Id","UserId","Avatar","Author","Content","Url","ReactionsCount","Depth","SubCommentsCount","CommentAt"
"Y29tbWVudDo3NjcwNzIzMTIyOTI3NDhfMTU1NjI3ODM4NDkyOTA4MQ==","100044109787309","https://scontent.fsgn19-1.fna.fbcdn.net/v/t39.30808-1/438259576_990242872456030_4700629060214714589_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeHXhtcPxSOZ1mJ0cx81PNBNzizfnjjHPKXOLN-eOMc8pTPKLeVdC8tidghgUwZCjCSbs85cE5r0Eda-5mXo1FD4&_nc_ohc=M_8Thf79QkQQ7kNvgHUHWPF&_nc_ht=scontent.fsgn19-1.fna&oh=00_AYBF3biB1ANj3buZy-K68Ur7gVkY78Wm5-gDG5_0QVNHZw&oe=6675FFB5","Thanh Thư","Thanh Ngân đời","https://www.facebook.com/KaitoKid1412.Official/posts/pfbid02UMynNFPFMXYxqGzdHkf1hBDcKSYJJBWJD6PeNyho5ofmkF5pDKrqFStgmuRVcoval?comment_id=1556278384929081","1","0","1","06/17/2024 07:48:04 PM"
"Y29tbWVudDo3NjcwNzIzMTIyOTI3NDhfMTAzNTA1MDYxNDcxOTMwMg==","100090473445638","https://scontent.fsgn19-1.fna.fbcdn.net/v/t39.30808-1/448440074_415423821483396_7881849610934317684_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=1&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeEj5FJTudY0WNE2Y2w95a99C0jcA2CuTEYLSNwDYK5MRqPRa1kdUAZM5soXvoPQnAe8nJk4_i_YZmuF8nwq6HHH&_nc_ohc=7jzjQtRGkVUQ7kNvgFZYPI6&_nc_ht=scontent.fsgn19-1.fna&oh=00_AYCFGYqsLctbEHbP8D5jKkpswGNiRr09_DmrSsVgZBJ4YQ&oe=6675F986","Ebebậniu Liverpool","K tin","https://www.facebook.com/KaitoKid1412.Official/posts/pfbid02UMynNFPFMXYxqGzdHkf1hBDcKSYJJBWJD6PeNyho5ofmkF5pDKrqFStgmuRVcoval?comment_id=1035050614719302","0","0","0","06/17/2024 07:47:30 PM"
"Y29tbWVudDo3NjcwNzIzMTIyOTI3NDhfMTg2NDEyMTU4NDA5OTkyMA==","100043239493973","https://scontent.fsgn19-1.fna.fbcdn.net/v/t39.30808-1/448430635_1204522967665675_6110550570704669080_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeEYpuU1Rfg8lfDKnIRg94zYf1FSg6NzIvJ_UVKDo3Mi8memC14svPP8d7GQjZ8m9Ta1AeFfO1qjtDSF8xQP7sR3&_nc_ohc=E0fl_ds2vKMQ7kNvgHMkua4&_nc_ht=scontent.fsgn19-1.fna&oh=00_AYD12ZI7ocoxai047BDH7-vtfYNttK3OWCMSXs0_LElhsw&oe=6675E994","Mai Ngọc Ánh","Tưởng bị hack page","https://www.facebook.com/KaitoKid1412.Official/posts/pfbid02UMynNFPFMXYxqGzdHkf1hBDcKSYJJBWJD6PeNyho5ofmkF5pDKrqFStgmuRVcoval?comment_id=1864121584099920","0","0","0","06/17/2024 07:49:08 PM"
"Y29tbWVudDo3NjcwNzIzMTIyOTI3NDhfOTE3NTc1MTYwMTM4MzI1","100078698154493","https://scontent.fsgn19-1.fna.fbcdn.net/v/t39.30808-1/441192169_437089525590982_6292244619867377845_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeG8gYf8ijQVo8LnOhA0zyyfn_zmuPWjwjqf_Oa49aPCOkAYgl-MiYEs1FssSS7jRGK8ZF1LYjelX3rznrVTPP0f&_nc_ohc=hV92MtpKAEgQ7kNvgHmQ-vb&_nc_ht=scontent.fsgn19-1.fna&oh=00_AYDD9ZdsLd8nhBAzDauW8vIYwe7oY--ZbQo2Tz1Zdo2jwQ&oe=6676117C","Dương Trà My","tụi em không bình tĩnh được nữa=)))","https://www.facebook.com/KaitoKid1412.Official/posts/pfbid02UMynNFPFMXYxqGzdHkf1hBDcKSYJJBWJD6PeNyho5ofmkF5pDKrqFStgmuRVcoval?comment_id=917575160138325","0","0","0","06/17/2024 07:48:11 PM"
"Y29tbWVudDo3NjcwNzIzMTIyOTI3NDhfODUxNjU0NzkwMTQ3NDcy","100070321721609","https://scontent.fsgn19-1.fna.fbcdn.net/v/t39.30808-1/448341575_505714085115978_7759605836486585005_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeEKaYo7BVKkxMebUeqk9blDk7G87Dk9G7GTsbzsOT0bscakItTNpFyQOE4MMTUQTXZfp8Lgi5HXUHjvmm1YFXZF&_nc_ohc=hRXnjQPQbt8Q7kNvgFvV0O5&_nc_ht=scontent.fsgn19-1.fna&oh=00_AYDYOA7VH6MuZ7llz5gX9T6T0j7zakVqTUW325ZMVpM3JA&oe=6675F108","Áhh Tuyết","kh vui nhaa","https://www.facebook.com/KaitoKid1412.Official/posts/pfbid02UMynNFPFMXYxqGzdHkf1hBDcKSYJJBWJD6PeNyho5ofmkF5pDKrqFStgmuRVcoval?comment_id=851654790147472","0","0","0","06/17/2024 07:48:21 PM"
"Y29tbWVudDo3NjcwNzIzMTIyOTI3NDhfMTU0NDA1ODg1MzEyNDcwMw==","100058016075455","https://scontent.fsgn19-1.fna.fbcdn.net/v/t39.30808-1/448304662_851783490098846_4963175839377517622_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeFj1mT3CBDQu5-N5mAxSBGxKbyc_U2R-i4pvJz9TZH6LmdQ52hgnXqk6KxFK6RcAiokgF2WLRbGzsfbZWKVez9Z&_nc_ohc=AEPqXJiJaugQ7kNvgE03L4k&_nc_ht=scontent.fsgn19-1.fna&oh=00_AYACXQYqljgOboZcKi8sCtlG5cMhUJ4U2jaICtlfLCvvTg&oe=6675FAB3","MDoo Temmq","chắc phải có bí ẩn nào ở đây,nhân danh đệ tử Sherlock Holmes e sẽ giải mã đc avata của a","https://www.facebook.com/KaitoKid1412.Official/posts/pfbid02UMynNFPFMXYxqGzdHkf1hBDcKSYJJBWJD6PeNyho5ofmkF5pDKrqFStgmuRVcoval?comment_id=1544058853124703","0","0","0","06/17/2024 07:48:36 PM"
"Y29tbWVudDo3NjcwNzIzMTIyOTI3NDhfOTA1NzIwNjUxMzE5MzE5","100091282450687","https://scontent.fsgn19-1.fna.fbcdn.net/v/t1.30497-1/143086968_2856368904622192_1959732218791162458_n.png?stp=cp0_dst-png_p32x32&_nc_cat=1&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeGeHqmZ1cTaj41jbNFmjlWAso2H55p0AlGyjYfnmnQCUemA0NxXiMvC3iwkXz-XpSXbIBdKXDfMCQxQJc9oBn2f&_nc_ohc=dLKpxagQdsAQ7kNvgE4TNCp&_nc_ht=scontent.fsgn19-1.fna&oh=00_AYDXR5Km5ntH9R-UM8B2QSibNMAzp-3ObUs3kkKV5-51Eg&oe=6697A338","Hải Đăng","Thừa giấy vẽ voi:)","https://www.facebook.com/KaitoKid1412.Official/posts/pfbid02UMynNFPFMXYxqGzdHkf1hBDcKSYJJBWJD6PeNyho5ofmkF5pDKrqFStgmuRVcoval?comment_id=905720651319319","0","0","0","06/17/2024 07:48:38 PM"
"Y29tbWVudDo3NjcwNzIzMTIyOTI3NDhfMTUzMDU0NjQwNzY3MjYwMA==","100066566827203","https://scontent.fsgn19-1.fna.fbcdn.net/v/t1.30497-1/143086968_2856368904622192_1959732218791162458_n.png?stp=cp0_dst-png_p32x32&_nc_cat=1&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeGeHqmZ1cTaj41jbNFmjlWAso2H55p0AlGyjYfnmnQCUemA0NxXiMvC3iwkXz-XpSXbIBdKXDfMCQxQJc9oBn2f&_nc_ohc=dLKpxagQdsAQ7kNvgE4TNCp&_nc_ht=scontent.fsgn19-1.fna&oh=00_AYDXR5Km5ntH9R-UM8B2QSibNMAzp-3ObUs3kkKV5-51Eg&oe=6697A338","Hungw Lee","Đổi có cái avt đâu ra cả 10 cái đề v","https://www.facebook.com/KaitoKid1412.Official/posts/pfbid02UMynNFPFMXYxqGzdHkf1hBDcKSYJJBWJD6PeNyho5ofmkF5pDKrqFStgmuRVcoval?comment_id=1530546407672600","0","0","0","06/17/2024 07:47:39 PM"
"Y29tbWVudDo3NjcwNzIzMTIyOTI3NDhfMjc4MDcyMDQ0MjA3ODcxNg==","100054604234620","https://scontent.fsgn19-1.fna.fbcdn.net/v/t39.30808-1/444479492_961342599029206_1446388125999204507_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeE76KW2NPwf4nOXGGZOsGyABURVgXNfxV4FRFWBc1_FXoHGvmn5alqf7seJmGAGUNCBjB5XmowSGesiP8vyY-d4&_nc_ohc=TyX9zRnpAYYQ7kNvgEfoQDB&_nc_ht=scontent.fsgn19-1.fna&oh=00_AYDLNi3HI4Vm2fq11bRj8BeLvzaT7HiUVWICN_mZF3pknw&oe=66761B7D","Kiềuu Trầnn","anh tồy lắm=)","https://www.facebook.com/KaitoKid1412.Official/posts/pfbid02UMynNFPFMXYxqGzdHkf1hBDcKSYJJBWJD6PeNyho5ofmkF5pDKrqFStgmuRVcoval?comment_id=2780720442078716","0","0","0","06/17/2024 07:49:35 PM"
"Y29tbWVudDo3NjcwNzIzMTIyOTI3NDhfMTE2MTM0MzIxNTIwMzUxOQ==","100063631883772","https://scontent.fsgn19-1.fna.fbcdn.net/v/t39.30808-1/441523739_965829508881436_617828101109971255_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeEhymaGH_78HZxy6LzMsht1EFqFpSvHNd4QWoWlK8c13nfhFZZTV7Rx5xBdpzxYX6g5QtBP--BOyxdZTsNDlNMP&_nc_ohc=3PNFVN53PNwQ7kNvgH6koLd&_nc_ht=scontent.fsgn19-1.fna&oh=00_AYBb5Qcj-xrlZlLpz2N33QUwWOJW8SdUDImaAd0Ntz86Dg&oe=6675EDEF","Thanhh Thủyy","cười rack ckik","https://www.facebook.com/KaitoKid1412.Official/posts/pfbid02UMynNFPFMXYxqGzdHkf1hBDcKSYJJBWJD6PeNyho5ofmkF5pDKrqFStgmuRVcoval?comment_id=1161343215203519","0","0","0","06/17/2024 07:48:55 PM"
"Y29tbWVudDo3NjcwNzIzMTIyOTI3NDhfNDc5MDE1OTUxMjY3NTUy","100030825053011","https://scontent.fsgn19-1.fna.fbcdn.net/v/t39.30808-1/445388864_1161889058181918_7473512627942538802_n.jpg?stp=cp6_dst-jpg_p32x32&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeEVuNfSnuMUh65saRnHYhhhpqQe6bPhz_SmpB7ps-HP9My1vrvZPzF-3XuajhzwabNhaX8og8jhDQb5DXQ8DMwD&_nc_ohc=2TOEeTHOlowQ7kNvgH21gyk&_nc_ht=scontent.fsgn19-1.fna&oh=00_AYD58wX70Mz2SPz-_oWRH8FN_HW29wmY7pZksOOK5o7zOw&oe=66760E15","Minh Tuyết","=)))))))) khéo đùa","https://www.facebook.com/KaitoKid1412.Official/posts/pfbid02UMynNFPFMXYxqGzdHkf1hBDcKSYJJBWJD6PeNyho5ofmkF5pDKrqFStgmuRVcoval?comment_id=479015951267552","0","0","0","06/17/2024 07:50:19 PM"
"Y29tbWVudDo3NjcwNzIzMTIyOTI3NDhfMTAxOTc3MDI1NjIzMTY2MA==","61554142922930","https://scontent.fsgn19-1.fna.fbcdn.net/v/t39.30808-1/434335932_122139918296138097_4273961310466889584_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeHtuqQRirOZqXfpOzJv9v0Rirgv-N-pIxiKuC_436kjGNGgJeH9Ky267mLHLIorrH56x79fLZTks7nKxSXXIWD_&_nc_ohc=Q7lWmMzxKSAQ7kNvgHxJO_Q&_nc_ht=scontent.fsgn19-1.fna&oh=00_AYBxbQpuoJE_k4vqyJk6EorGEx1IbagsebJD79Jw4ev1jg&oe=6675FE75","Hào Nguyễn","không tinnn","https://www.facebook.com/KaitoKid1412.Official/posts/pfbid02UMynNFPFMXYxqGzdHkf1hBDcKSYJJBWJD6PeNyho5ofmkF5pDKrqFStgmuRVcoval?comment_id=1019770256231660","0","0","0","06/17/2024 07:48:26 PM"
"Y29tbWVudDo3NjcwNzIzMTIyOTI3NDhfOTA1NjY3MDM0NTg3Nzcw","100082087907078","https://scontent.fsgn19-1.fna.fbcdn.net/v/t1.30497-1/143086968_2856368904622192_1959732218791162458_n.png?stp=cp0_dst-png_p32x32&_nc_cat=1&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeGeHqmZ1cTaj41jbNFmjlWAso2H55p0AlGyjYfnmnQCUemA0NxXiMvC3iwkXz-XpSXbIBdKXDfMCQxQJc9oBn2f&_nc_ohc=dLKpxagQdsAQ7kNvgE4TNCp&_nc_ht=scontent.fsgn19-1.fna&oh=00_AYDXR5Km5ntH9R-UM8B2QSibNMAzp-3ObUs3kkKV5-51Eg&oe=6697A338","Tâm Như","Giỡn quàii anh","https://www.facebook.com/KaitoKid1412.Official/posts/pfbid02UMynNFPFMXYxqGzdHkf1hBDcKSYJJBWJD6PeNyho5ofmkF5pDKrqFStgmuRVcoval?comment_id=905667034587770","0","0","0","06/17/2024 07:47:38 PM"
"Y29tbWVudDo3NjcwNzIzMTIyOTI3NDhfOTQ5MTM1NzIzNTY5MzU0","100030360860864","https://scontent.fsgn19-1.fna.fbcdn.net/v/t39.30808-1/425636916_1117458159276202_6578649013458720567_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeEdSrmLAwHLS5W0pyfETI1FtFFdIJs8pOa0UV0gmzyk5mvToh5CFsnc9Fajf97Vkpx1FoJBS_iIDwGbcjkeqY53&_nc_ohc=s19s1h29QGYQ7kNvgGUfXLx&_nc_ht=scontent.fsgn19-1.fna&oh=00_AYDAGmjcmISonJ1vfN0r-3hZ-F05NMGaw2ym3wTi5oEMgQ&oe=6675FF72","Lê Khanh","Ê k giỡn","https://www.facebook.com/KaitoKid1412.Official/posts/pfbid02UMynNFPFMXYxqGzdHkf1hBDcKSYJJBWJD6PeNyho5ofmkF5pDKrqFStgmuRVcoval?comment_id=949135723569354","0","0","1","06/17/2024 07:47:16 PM"
"Y29tbWVudDo3NjcwNzIzMTIyOTI3NDhfNDk1ODM4ODM5NTYyNjU0","100005611907423","https://scontent.fsgn19-1.fna.fbcdn.net/v/t39.30808-1/444487170_2498096143720758_4186651977449312921_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeFa8g05Th350IBhrgspVwpzXTG__sorOfhdMb_-yis5-Hxgp282fV10XPIo8L6nnsYbRoWlUWnJ9SFNqMD5jRkT&_nc_ohc=ni0BpdCj3BgQ7kNvgGW5-Fg&_nc_ht=scontent.fsgn19-1.fna&oh=00_AYDyicAYdvn5935yYav2B00uOnO88n7hzrM9iuXanrT6hg&oe=667608C4","Uyên","=))))) ê thời điểm nhạy cảm nha","https://www.facebook.com/KaitoKid1412.Official/posts/pfbid02UMynNFPFMXYxqGzdHkf1hBDcKSYJJBWJD6PeNyho5ofmkF5pDKrqFStgmuRVcoval?comment_id=495838839562654","1","0","0","06/17/2024 07:48:42 PM"
"Y29tbWVudDo3NjcwNzIzMTIyOTI3NDhfNzMzNjc2MjU0OTc4MDA1NA==","100070589631028","https://scontent.fsgn19-1.fna.fbcdn.net/v/t39.30808-1/445241907_503724821990501_7314847706786337170_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeEFHSwmNuUZbSuIdPLP8ib5H11iuNH_K2YfXWK40f8rZk5moocp35pwofysPhxB5qQuANxuFCooCksau2PqDb-b&_nc_ohc=OPjmhyJx6j8Q7kNvgEAC3Z2&_nc_ht=scontent.fsgn19-1.fna&oh=00_AYBHCzvVaMlK7DcnVQg89TIbBHrDnxMbPEmVLzHIf6TU4w&oe=6675EEAD","Hoàng Phi","Ae 2k6 hơi bị manh động rồi đấy ad","https://www.facebook.com/KaitoKid1412.Official/posts/pfbid02UMynNFPFMXYxqGzdHkf1hBDcKSYJJBWJD6PeNyho5ofmkF5pDKrqFStgmuRVcoval?comment_id=7336762549780054","0","0","0","06/17/2024 07:50:40 PM"
"Y29tbWVudDo3NjcwNzIzMTIyOTI3NDhfODQ5NDc3OTQzNjY3Nzgz","100042019097787","https://scontent.fsgn19-1.fna.fbcdn.net/v/t1.30497-1/143086968_2856368904622192_1959732218791162458_n.png?stp=cp0_dst-png_p32x32&_nc_cat=1&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeGeHqmZ1cTaj41jbNFmjlWAso2H55p0AlGyjYfnmnQCUemA0NxXiMvC3iwkXz-XpSXbIBdKXDfMCQxQJc9oBn2f&_nc_ohc=dLKpxagQdsAQ7kNvgE4TNCp&_nc_ht=scontent.fsgn19-1.fna&oh=00_AYDXR5Km5ntH9R-UM8B2QSibNMAzp-3ObUs3kkKV5-51Eg&oe=6697A338","Kim Luyến","J kì z a😒","https://www.facebook.com/KaitoKid1412.Official/posts/pfbid02UMynNFPFMXYxqGzdHkf1hBDcKSYJJBWJD6PeNyho5ofmkF5pDKrqFStgmuRVcoval?comment_id=849477943667783","0","0","0","06/17/2024 07:50:57 PM"
"Y29tbWVudDo3NjcwNzIzMTIyOTI3NDhfOTM1NjU1NzExNjQ1MjQ5","100038675083784","https://scontent.fsgn19-1.fna.fbcdn.net/v/t1.30497-1/143086968_2856368904622192_1959732218791162458_n.png?stp=cp0_dst-png_p32x32&_nc_cat=1&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeGeHqmZ1cTaj41jbNFmjlWAso2H55p0AlGyjYfnmnQCUemA0NxXiMvC3iwkXz-XpSXbIBdKXDfMCQxQJc9oBn2f&_nc_ohc=dLKpxagQdsAQ7kNvgE4TNCp&_nc_ht=scontent.fsgn19-1.fna&oh=00_AYDXR5Km5ntH9R-UM8B2QSibNMAzp-3ObUs3kkKV5-51Eg&oe=6697A338","Thảo","Ê ôn VB dữ lắm r nha )","https://www.facebook.com/KaitoKid1412.Official/posts/pfbid02UMynNFPFMXYxqGzdHkf1hBDcKSYJJBWJD6PeNyho5ofmkF5pDKrqFStgmuRVcoval?comment_id=935655711645249","0","0","0","06/17/2024 07:50:52 PM"
"Y29tbWVudDo3NjcwNzIzMTIyOTI3NDhfMjY1MTYzMjg2NjU1NTU2","100024021513652","https://scontent.fsgn19-1.fna.fbcdn.net/v/t39.30808-1/448510800_1690383708438997_7711873268761370735_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeESENRpMs_n5SvFmpufP8T8iqWZyhbACdOKpZnKFsAJ04eVk5Cf4crQX48zQfjMFPLueEH1Uz_XQUYWGskwAbVd&_nc_ohc=HPbq2WBgl0EQ7kNvgGTr29k&_nc_ht=scontent.fsgn19-1.fna&oh=00_AYCs_RKzQaiTrD6AJtQUm1ub0G5DAVSGFEm3y-VsIXQNQA&oe=667614A1","Như Nguyễn","Nguyen Thi Hong Phuong ???","https://www.facebook.com/KaitoKid1412.Official/posts/pfbid02UMynNFPFMXYxqGzdHkf1hBDcKSYJJBWJD6PeNyho5ofmkF5pDKrqFStgmuRVcoval?comment_id=265163286655556","0","0","1","06/17/2024 07:49:50 PM"
"Y29tbWVudDo3NjcwNzIzMTIyOTI3NDhfODIxMDE5MTIzMzI4MDMy","100051472397485","https://scontent.fsgn19-1.fna.fbcdn.net/v/t39.30808-1/431912501_923396242719447_1922921529576823352_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeFHFojj34ykCm8f0vQUtVZZRMpciaQ5ch9EylyJpDlyH5mkpja6j3hzlCd56OYah_PwSRlIhgu0HqD0y-ZG6b0A&_nc_ohc=_QAgvS1Zc5YQ7kNvgHf50qb&_nc_ht=scontent.fsgn19-1.fna&oh=00_AYCvCGOIQGy-bV3ztVLoMwg7oH2o1y8GsDhVc6-e7Xdy0Q&oe=6675F3C8","Vũ Hường","Bùi Thu ThươngHoàii Ngọc tôi k tin ☺️","https://www.facebook.com/KaitoKid1412.Official/posts/pfbid02UMynNFPFMXYxqGzdHkf1hBDcKSYJJBWJD6PeNyho5ofmkF5pDKrqFStgmuRVcoval?comment_id=821019123328032","0","0","1","06/17/2024 07:47:47 PM"
