Id,UserId,Avatar,Author,Content,Url,ReactionsCount,Depth,SubCommentsCount,CommentAt
Y29tbWVudDoxMDMwNjg5MDM4NDEzNDg5XzM2ODE3MTQ4OTg4MTAzODE=,1.00034E+14,https://scontent.fsgn19-1.fna.fbcdn.net/v/t39.30808-1/438229618_1190768398728098_6962893557998942721_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeE2dP0njX29rWJ4Z8WJPM17q1k29RDmMiWrWTb1EOYyJSWJ3ACI0ie-DaYqvNfqMto3-KCC9tRTb1uRy3Qa5lUF&_nc_ohc=8vZ_lIw0VzcQ7kNvgF_eJws&_nc_ht=scontent.fsgn19-1.fna&oh=00_AYBAhyCkgxGmMLkPj_JwRiOxdCH2ey6WShbd5iHVsNSrCw&oe=6675F6AF,Nguyễn Thị Thu Hiền,https://scontent.fsgn19-1.fna.fbcdn.net/v/t39.1997-6/68295068_410155202935466_5162999556824104960_n.png?stp=cp0_dst-png_s110x80&_nc_cat=1&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeEHUzPS5mWoCpAfTJ5w-UiTOoU-mbgMXaM6hT6ZuAxdo7zoP4n2w6LRio6zXKctTlT-9Mglr17k-Y_7Rz0eWMGt&_nc_ohc=91CbdMzX49IQ7kNvgEvjOVy&_nc_ht=scontent.fsgn19-1.fna&oh=00_AYCcNezLrPgNTKxheVYaAtbOZ-hg15zwiZiUF4DaQcRUEA&oe=66761970,https://www.facebook.com/MTP.Fan/posts/pfbid033KhgviNzdDU2zSyjpqiRWLXLfFheEyepPYmH17CYCVvN3i9YjvoWAuMSneGvBJDQl?comment_id=3681714898810381,0,0,0,6/14/2024 19:31
Y29tbWVudDoxMDMwNjg5MDM4NDEzNDg5XzQ4OTUyMzg3MzY1ODg2OA==,1.00017E+14,https://scontent.fsgn19-1.fna.fbcdn.net/v/t39.30808-1/448473772_1559763747935396_2198593532307197016_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeHhESgj38XsmU3OMWwh2rGCYNzBachzdu5g3MFpyHN27psDLi_HsRIi4sCJb27mz87xZ2z8VB46oXGW9LcjnY4o&_nc_ohc=lioBf9Vhhq0Q7kNvgFogJAV&_nc_ht=scontent.fsgn19-1.fna&oh=00_AYBvZ2RjDUxsk3RC4zYKhhp3wEBq4dZFwhiY_9QLJ2P-vQ&oe=6675F03E,Nguyễn Đoàn Thu Phương,https://scontent.fsgn19-1.fna.fbcdn.net/v/t39.1997-6/47270791_937342239796388_4222599360510164992_n.png?stp=cp0_dst-png_s110x80&_nc_cat=1&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeE4qNKF5ljHB4ZSDCVBRJJW-b1tLjff_GL5vW0uN9_8YkDjHFE4dye2SXHOb6WGMmFl-WxQbsYp4-cFYWuHgpAl&_nc_ohc=kxX6Nbo2SmQQ7kNvgHj0cr2&_nc_ht=scontent.fsgn19-1.fna&oh=00_AYAyLUJISgFUHC9M8G9rPVrRII5SnA_yeD6G0wODiruErQ&oe=6675E7B2,https://www.facebook.com/MTP.Fan/posts/pfbid033KhgviNzdDU2zSyjpqiRWLXLfFheEyepPYmH17CYCVvN3i9YjvoWAuMSneGvBJDQl?comment_id=489523873658868,0,0,0,6/14/2024 19:31
Y29tbWVudDoxMDMwNjg5MDM4NDEzNDg5XzQ3OTI2Mzg5NzkyODU3MA==,1.0005E+14,https://scontent.fsgn19-1.fna.fbcdn.net/v/t39.30808-1/362291093_821761949498745_583245065720557937_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeHcQuCgbS6SVix9UIIWLfiq4cpXGtw1p3zhylca3DWnfOtc55U8HihlkZEQBZkX0DoWEkIPModL-LmAPavRzSlp&_nc_ohc=p3S9ZuKUXLkQ7kNvgGIr4sU&_nc_ht=scontent.fsgn19-1.fna&oh=00_AYCRGZBKhOlvmVy9EZto9G9V8De252fnbInShXHQ4ud2dw&oe=66760806,Trang Nghiêm,❤️❤️❤️,https://www.facebook.com/MTP.Fan/posts/pfbid033KhgviNzdDU2zSyjpqiRWLXLfFheEyepPYmH17CYCVvN3i9YjvoWAuMSneGvBJDQl?comment_id=479263897928570,0,0,0,6/14/2024 19:31
Y29tbWVudDoxMDMwNjg5MDM4NDEzNDg5XzIwNTg0MzQ1NTQ1NTc0MTY=,1.00034E+14,https://scontent.fsgn19-1.fna.fbcdn.net/v/t39.30808-1/438229618_1190768398728098_6962893557998942721_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeE2dP0njX29rWJ4Z8WJPM17q1k29RDmMiWrWTb1EOYyJSWJ3ACI0ie-DaYqvNfqMto3-KCC9tRTb1uRy3Qa5lUF&_nc_ohc=8vZ_lIw0VzcQ7kNvgF_eJws&_nc_ht=scontent.fsgn19-1.fna&oh=00_AYBAhyCkgxGmMLkPj_JwRiOxdCH2ey6WShbd5iHVsNSrCw&oe=6675F6AF,Nguyễn Thị Thu Hiền,Đỉnh qué,https://www.facebook.com/MTP.Fan/posts/pfbid033KhgviNzdDU2zSyjpqiRWLXLfFheEyepPYmH17CYCVvN3i9YjvoWAuMSneGvBJDQl?comment_id=2058434554557416,0,0,0,6/14/2024 19:31
Y29tbWVudDoxMDMwNjg5MDM4NDEzNDg5XzkxNTI2NzYyMDYyNzAxNQ==,1.00004E+14,https://scontent.fsgn19-1.fna.fbcdn.net/v/t39.30808-1/428698982_3355659614580544_5518306713148365070_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeFVaZBZZJ6xfr2D8piDrVKZY_tKH8j3D99j-0ofyPcP3zj_o03rlsv2ygGRprDjumhJ_CwBohfecUSlT1jQKvv1&_nc_ohc=3uhHujjMD3YQ7kNvgHFOJbU&_nc_ht=scontent.fsgn19-1.fna&oh=00_AYB5Hgu8E89EBiRhpsda3kq-l6k4jrwiC5eoNfNFQs6lpg&oe=66761031,Nguyễn Huy Hoàng,M-TP em fann anhhhh 🔥🔥🔥🔥,https://www.facebook.com/MTP.Fan/posts/pfbid033KhgviNzdDU2zSyjpqiRWLXLfFheEyepPYmH17CYCVvN3i9YjvoWAuMSneGvBJDQl?comment_id=915267620627015,0,0,0,6/14/2024 19:31
Y29tbWVudDoxMDMwNjg5MDM4NDEzNDg5Xzk3ODI1Mjk1NzI2ODg3Ng==,1.00053E+14,https://scontent.fsgn19-1.fna.fbcdn.net/v/t39.30808-1/440446412_946738667086236_979759615932983715_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeG9NenYyVB2__MCCqyouXfbou740gdwgfii7vjSB3CB-DrdhiBIhXrIG3py_YNPhd5GSNABvJXhE1IRUsoP85he&_nc_ohc=xHspWgA_oLgQ7kNvgFyPH92&_nc_ht=scontent.fsgn19-1.fna&oh=00_AYAs-czi2oCPxL2Y54u8oJoIPqg3NrMvE-xdTFbkc2I_zA&oe=6675FFD4,Bống,chồng thông báo hơi nhiều đấy nhá,https://www.facebook.com/MTP.Fan/posts/pfbid033KhgviNzdDU2zSyjpqiRWLXLfFheEyepPYmH17CYCVvN3i9YjvoWAuMSneGvBJDQl?comment_id=978252957268876,0,0,0,6/14/2024 19:31
Y29tbWVudDoxMDMwNjg5MDM4NDEzNDg5XzE1OTI5NjE4NTgyMTMyMjM=,1.00061E+14,https://scontent.fsgn19-1.fna.fbcdn.net/v/t39.30808-1/442441113_822635563096794_1687721763396046730_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeE82xqYarkRH9O4XuPjYKbv10ZujhPNFFbXRm6OE80UVtpkKs1GpMOCbShnStXIHi-m4C1uBTwF4SdxgcKWu_T3&_nc_ohc=bdVL_-YOZ8MQ7kNvgHrFY_J&_nc_ht=scontent.fsgn19-1.fna&oh=00_AYBbDNGWPc7-qXlVNeiGABGBi3h-7sAMLUc_XvGI53zLog&oe=6675F447,Linhh Maii,tuỵt vời,https://www.facebook.com/MTP.Fan/posts/pfbid033KhgviNzdDU2zSyjpqiRWLXLfFheEyepPYmH17CYCVvN3i9YjvoWAuMSneGvBJDQl?comment_id=1592961858213223,0,0,0,6/14/2024 19:31
Y29tbWVudDoxMDMwNjg5MDM4NDEzNDg5Xzg3MjI5MzUzMTQwNzY1Nw==,1.0007E+14,https://scontent.fsgn19-1.fna.fbcdn.net/v/t39.30808-1/435286844_465854005767910_3027334217152194978_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeF7dV0E8kmDMcCbrAawWHTTXkOX1dq408ZeQ5fV2rjTxhLjBeF12-Kh51h3Gp6ZMHpg6ThigHjfcjnsJj09J2l4&_nc_ohc=3dvqUj7By8sQ7kNvgG2LLBl&_nc_ht=scontent.fsgn19-1.fna&oh=00_AYDiW0hWtTcR8JbtJ0fdAC_G5_rEpbGso1F2Yz_GXEzLbg&oe=667617DF,Thèn Thị Hoa,Đẹp traoiii,https://www.facebook.com/MTP.Fan/posts/pfbid033KhgviNzdDU2zSyjpqiRWLXLfFheEyepPYmH17CYCVvN3i9YjvoWAuMSneGvBJDQl?comment_id=872293531407657,0,0,0,6/14/2024 19:31
Y29tbWVudDoxMDMwNjg5MDM4NDEzNDg5Xzc2Mjc4MzY2ODM5Nzg5NDA=,1.00087E+14,https://scontent.fsgn19-1.fna.fbcdn.net/v/t39.30808-1/447904028_432489449668621_3728595298854770768_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeGIRydkw5IG61Jqzg3lAGur9q_aHgg66Of2r9oeCDro5w_tnwWGYpTXxoFfcJCDit7i-0R7L3eJpwSTYCvZ2qsO&_nc_ohc=1n2biCdjs2AQ7kNvgFmgWck&_nc_ht=scontent.fsgn19-1.fna&oh=00_AYCVS3WIdCc0vKOTIiUqiu-of6LFc7Pip4kezzkRTCE5hg&oe=6675EE46,Thanh Ngân,Khỏi nói e cmt r,https://www.facebook.com/MTP.Fan/posts/pfbid033KhgviNzdDU2zSyjpqiRWLXLfFheEyepPYmH17CYCVvN3i9YjvoWAuMSneGvBJDQl?comment_id=7627836683978940,0,0,0,6/14/2024 19:31
Y29tbWVudDoxMDMwNjg5MDM4NDEzNDg5XzM3OTQ2NTQyODA4MTMxMzc=,1.00024E+14,https://scontent.fsgn19-1.fna.fbcdn.net/v/t39.30808-1/442498022_1639638230169744_4645163781526151654_n.jpg?stp=c0.1.32.32a_cp6_dst-jpg_p32x32&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeE7AsI06DceQV9YaQwf0aH3XpbDp93ff39elsOn3d9_fzhdkHKrHqpSKB_E6eZ3hMbxhmqeUqHtFUUbpv8II--y&_nc_ohc=FtlxhgkFZV4Q7kNvgFFPARm&_nc_ht=scontent.fsgn19-1.fna&oh=00_AYC9nMXC1PNojdusBfCsp1O9u8Hhonxcdur8x6Tbf-kaSA&oe=667606DB,Bảo Lộc,quá tuyệt vời rồi,https://www.facebook.com/MTP.Fan/posts/pfbid033KhgviNzdDU2zSyjpqiRWLXLfFheEyepPYmH17CYCVvN3i9YjvoWAuMSneGvBJDQl?comment_id=3794654280813137,1,0,0,6/14/2024 19:31
